,date,temperature,humidity,luminosity
10171,2019-11-23 22:30:18.821,20.0,39.7,0
10172,2019-11-23 22:30:29.082,20.0,39.7,0
10173,2019-11-23 22:30:39.327,20.0,39.7,0
10174,2019-11-23 22:30:49.590,20.0,39.7,0
10175,2019-11-23 22:30:59.835,19.9,39.7,0
10176,2019-11-23 22:31:10.097,20.0,39.7,0
10177,2019-11-23 22:31:20.342,20.0,39.8,0
10178,2019-11-23 22:31:30.588,20.0,39.8,0
10179,2019-11-23 22:31:40.850,20.0,39.7,0
10180,2019-11-23 22:31:51.094,20.0,39.7,0
10181,2019-11-23 22:32:01.356,20.0,39.7,0
10182,2019-11-23 22:32:11.602,20.0,39.7,0
10183,2019-11-23 22:32:21.863,20.0,39.7,0
10184,2019-11-23 22:32:32.109,20.0,39.7,0
10185,2019-11-23 22:32:42.354,20.0,39.7,0
10186,2019-11-23 22:32:52.617,20.0,39.7,0
10187,2019-11-23 22:33:02.862,20.0,39.7,0
10188,2019-11-23 22:33:13.125,20.0,39.7,0
10189,2019-11-23 22:33:23.369,20.0,39.7,0
10190,2019-11-23 22:33:33.632,20.0,39.7,0
10191,2019-11-23 22:33:43.879,20.0,39.7,0
10192,2019-11-23 22:33:54.124,20.0,39.7,0
10193,2019-11-23 22:34:04.386,20.0,39.7,0
10194,2019-11-23 22:34:14.631,20.0,39.7,0
10195,2019-11-23 22:34:24.893,20.0,39.7,0
10196,2019-11-23 22:34:35.139,20.0,39.7,0
10197,2019-11-23 22:34:45.384,20.0,39.7,0
10198,2019-11-23 22:34:55.645,20.0,39.7,0
10199,2019-11-23 22:35:05.891,20.0,39.7,0
10200,2019-11-23 22:35:16.151,20.0,39.7,0
10201,2019-11-23 22:35:26.397,20.0,39.7,0
10202,2019-11-23 22:35:36.661,20.0,39.7,0
10203,2019-11-23 22:35:46.906,20.0,39.7,0
10204,2019-11-23 22:35:57.153,20.0,39.7,0
10205,2019-11-23 22:36:07.415,20.0,39.7,0
10206,2019-11-23 22:36:17.660,20.0,39.7,0
10207,2019-11-23 22:36:27.922,20.0,39.7,0
10208,2019-11-23 22:36:38.168,20.0,39.7,0
10209,2019-11-23 22:36:48.429,20.0,39.7,0
10210,2019-11-23 22:36:58.675,20.0,39.7,0
10211,2019-11-23 22:37:08.920,20.0,39.7,0
10212,2019-11-23 22:37:19.182,20.0,39.7,0
10213,2019-11-23 22:37:29.428,20.0,39.7,0
10214,2019-11-23 22:37:39.689,20.0,39.7,0
10215,2019-11-23 22:37:49.935,20.0,39.7,0
10216,2019-11-23 22:38:00.197,20.0,39.7,0
10217,2019-11-23 22:38:10.442,20.0,39.7,0
10218,2019-11-23 22:38:20.688,20.0,39.7,0
10219,2019-11-23 22:38:30.950,20.0,39.7,0
10220,2019-11-23 22:38:41.196,20.0,39.7,0
10221,2019-11-23 22:38:51.458,20.0,39.7,0
10222,2019-11-23 22:39:01.703,20.0,39.7,0
10223,2019-11-23 22:39:11.963,20.0,39.7,0
10224,2019-11-23 22:39:22.211,20.0,39.7,0
10225,2019-11-23 22:39:32.457,20.0,39.7,0
10226,2019-11-23 22:39:42.718,19.9,39.7,0
10227,2019-11-23 22:39:52.963,20.0,39.7,0
10228,2019-11-23 22:40:03.224,20.0,39.7,0
10229,2019-11-23 22:40:13.469,20.0,39.8,0
10230,2019-11-23 22:40:23.716,20.0,39.8,0
10231,2019-11-23 22:40:33.977,19.9,39.8,0
10232,2019-11-23 22:40:44.223,20.0,39.9,0
10233,2019-11-23 22:40:54.486,19.9,39.9,0
10234,2019-11-23 22:41:04.731,20.0,39.9,0
10235,2019-11-23 22:41:14.993,20.0,39.8,0
10236,2019-11-23 22:41:25.238,20.0,39.9,0
10237,2019-11-23 22:41:35.485,19.9,39.9,0
10238,2019-11-23 22:41:45.747,19.9,39.9,0
10239,2019-11-23 22:41:55.993,20.0,40.0,0
10240,2019-11-23 22:42:06.254,20.0,39.9,0
10241,2019-11-23 22:42:16.500,20.0,39.9,0
10242,2019-11-23 22:42:26.761,20.0,39.9,0
10243,2019-11-23 22:42:37.007,19.9,39.9,0
10244,2019-11-23 22:42:47.253,20.0,40.0,0
10245,2019-11-23 22:42:57.513,20.0,40.0,0
10246,2019-11-23 22:43:07.759,19.9,40.1,0
10247,2019-11-23 22:43:18.021,20.0,40.1,0
10248,2019-11-23 22:43:28.266,19.9,40.0,0
10249,2019-11-23 22:43:38.527,20.0,40.0,0
10250,2019-11-23 22:43:48.776,19.9,40.0,0
10251,2019-11-23 22:43:59.021,19.9,40.0,0
10252,2019-11-23 22:44:09.283,20.0,40.0,0
10253,2019-11-23 22:44:19.529,19.9,40.0,0
10254,2019-11-23 22:44:29.790,19.9,40.0,0
10255,2019-11-23 22:44:40.036,19.9,40.0,0
10256,2019-11-23 22:44:50.298,19.9,40.0,0
10257,2019-11-23 22:45:00.543,20.0,40.0,0
10258,2019-11-23 22:45:10.789,19.9,40.0,0
10259,2019-11-23 22:45:21.051,20.0,40.0,0
10260,2019-11-23 22:45:31.296,20.0,40.0,0
10261,2019-11-23 22:45:41.558,20.0,40.0,0
10262,2019-11-23 22:45:51.803,20.0,40.0,0
10263,2019-11-23 22:46:02.049,20.0,40.0,0
10264,2019-11-23 22:46:12.311,20.0,39.9,0
10265,2019-11-23 22:46:22.556,19.9,40.0,0
10266,2019-11-23 22:46:32.818,19.9,40.0,0
10267,2019-11-23 22:46:43.063,19.9,40.0,0
10268,2019-11-23 22:46:53.326,19.9,40.0,0
10269,2019-11-23 22:47:03.572,19.9,40.0,0
10270,2019-11-23 22:47:13.818,19.9,40.0,0
10271,2019-11-23 22:47:24.079,19.9,40.0,0
10272,2019-11-23 22:47:34.325,19.9,40.0,0
10273,2019-11-23 22:47:44.587,19.9,40.0,0
10274,2019-11-23 22:47:54.831,20.0,40.0,0
10275,2019-11-23 22:48:05.077,19.9,40.0,0
10276,2019-11-23 22:48:15.339,19.9,40.0,0
10277,2019-11-23 22:48:25.584,19.9,40.0,0
10278,2019-11-23 22:48:35.846,19.9,40.0,0
10279,2019-11-23 22:48:46.092,19.9,40.0,0
10280,2019-11-23 22:48:56.353,19.9,40.0,0
10281,2019-11-23 22:49:06.599,20.0,40.0,0
10282,2019-11-23 22:49:16.846,19.9,40.0,0
10283,2019-11-23 22:49:27.106,19.9,40.0,0
10284,2019-11-23 22:49:37.352,19.9,40.0,0
10285,2019-11-23 22:49:47.614,19.9,40.0,0
10286,2019-11-23 22:49:57.860,19.9,40.0,0
10287,2019-11-23 22:50:08.123,19.9,40.0,0
10288,2019-11-23 22:50:18.368,19.9,40.0,0
10289,2019-11-23 22:50:28.614,19.9,40.0,0
10290,2019-11-23 22:50:38.876,19.9,40.0,0
10291,2019-11-23 22:50:49.121,19.9,40.0,0
10292,2019-11-23 22:50:59.383,19.9,40.0,0
10293,2019-11-23 22:51:09.629,19.9,40.0,0
10294,2019-11-23 22:51:19.874,19.9,40.0,0
10295,2019-11-23 22:51:30.136,19.9,40.0,0
10296,2019-11-23 22:51:40.382,19.9,40.0,0
10297,2019-11-23 22:51:50.643,19.9,40.0,0
10298,2019-11-23 22:52:00.889,19.9,40.0,0
10299,2019-11-23 22:52:11.151,19.9,40.0,0
10300,2019-11-23 22:52:21.396,19.9,40.0,0
10301,2019-11-23 22:52:31.642,19.9,40.0,0
10302,2019-11-23 22:52:41.904,19.9,40.0,0
10303,2019-11-23 22:52:52.148,19.9,40.0,0
10304,2019-11-23 22:53:02.410,20.0,40.0,0
10305,2019-11-23 22:53:12.656,19.9,40.0,0
10306,2019-11-23 22:53:22.917,19.9,40.0,0
10307,2019-11-23 22:53:33.162,19.9,40.0,0
10308,2019-11-23 22:53:43.409,19.9,40.0,0
10309,2019-11-23 22:53:53.672,19.9,40.0,0
10310,2019-11-23 22:54:03.918,20.0,40.0,0
10311,2019-11-23 22:54:14.179,19.9,40.0,0
10312,2019-11-23 22:54:24.425,19.9,40.0,0
10313,2019-11-23 22:54:34.671,19.9,40.0,0
10314,2019-11-23 22:54:44.932,19.9,40.0,0
10315,2019-11-23 22:54:55.178,19.9,40.0,0
10316,2019-11-23 22:55:05.440,20.0,40.0,0
10317,2019-11-23 22:55:15.685,19.9,40.0,0
10318,2019-11-23 22:55:25.947,19.9,40.0,0
10319,2019-11-23 22:55:36.193,20.0,40.0,0
10320,2019-11-23 22:55:46.438,19.9,40.0,0
10321,2019-11-23 22:55:56.700,19.9,40.0,0
10322,2019-11-23 22:56:06.946,19.9,40.0,0
10323,2019-11-23 22:56:17.206,19.9,40.0,0
10324,2019-11-23 22:56:27.453,19.9,40.0,0
10325,2019-11-23 22:56:37.700,19.9,40.0,0
10326,2019-11-23 22:56:47.961,19.9,40.0,0
10327,2019-11-23 22:56:58.207,19.9,40.0,0
10328,2019-11-23 22:57:08.469,19.9,40.0,0
10329,2019-11-23 22:57:18.714,19.9,40.0,0
10330,2019-11-23 22:57:28.976,19.9,40.0,0
10331,2019-11-23 22:57:39.222,19.9,40.0,0
10332,2019-11-23 22:57:49.466,19.9,40.0,0
10333,2019-11-23 22:57:59.728,19.9,40.0,0
10334,2019-11-23 22:58:09.973,19.9,40.0,0
10335,2019-11-23 22:58:20.235,19.9,40.0,0
10336,2019-11-23 22:58:30.481,19.9,40.0,0
10337,2019-11-23 22:58:40.742,19.9,40.0,0
10338,2019-11-23 22:58:50.989,20.0,40.0,0
10339,2019-11-23 22:59:01.236,19.9,40.0,0
10340,2019-11-23 22:59:11.497,19.9,40.0,0
10341,2019-11-23 22:59:21.743,19.9,40.0,0
10342,2019-11-23 22:59:32.005,19.9,40.0,0
10343,2019-11-23 22:59:42.250,19.9,40.0,0
10344,2019-11-23 22:59:52.496,19.9,40.0,0
10345,2019-11-23 23:00:02.758,19.9,40.0,0
10346,2019-11-23 23:00:13.003,19.9,40.0,0
10347,2019-11-23 23:00:23.265,19.9,40.0,0
10348,2019-11-23 23:00:33.511,19.9,40.0,0
10349,2019-11-23 23:00:43.772,19.9,40.0,0
10350,2019-11-23 23:00:54.018,19.9,40.0,0
10351,2019-11-23 23:01:04.264,19.9,40.0,0
10352,2019-11-23 23:01:14.525,19.9,40.0,0
10353,2019-11-23 23:01:24.771,19.9,40.0,0
10354,2019-11-23 23:01:35.033,19.9,40.0,0
10355,2019-11-23 23:01:45.278,19.9,40.0,0
10356,2019-11-23 23:01:55.540,19.9,40.0,0
10357,2019-11-23 23:02:05.785,19.9,40.0,0
10358,2019-11-23 23:02:16.032,19.9,40.0,0
10359,2019-11-23 23:02:26.294,19.9,40.0,0
10360,2019-11-23 23:02:36.540,19.9,40.0,0
10361,2019-11-23 23:02:46.801,19.9,40.0,0
10362,2019-11-23 23:02:57.047,19.9,40.0,0
10363,2019-11-23 23:03:07.293,19.9,40.0,0
10364,2019-11-23 23:03:17.554,19.9,40.0,0
10365,2019-11-23 23:03:27.800,19.9,40.0,0
10366,2019-11-23 23:03:38.061,19.9,40.0,0
10367,2019-11-23 23:03:48.307,19.9,40.0,0
10368,2019-11-23 23:03:58.569,19.9,40.0,0
10369,2019-11-23 23:04:08.814,19.9,40.0,0
10370,2019-11-23 23:04:19.060,19.9,40.0,0
10371,2019-11-23 23:04:29.322,19.9,40.0,0
10372,2019-11-23 23:04:39.568,19.9,40.0,0
10373,2019-11-23 23:04:49.828,19.9,40.0,0
10374,2019-11-23 23:05:00.074,19.9,40.0,0
10375,2019-11-23 23:05:10.319,20.0,40.0,0
10376,2019-11-23 23:05:20.581,19.9,40.0,0
10377,2019-11-23 23:05:30.827,19.9,40.0,0
10378,2019-11-23 23:05:41.087,19.9,40.0,0
10379,2019-11-23 23:05:51.334,19.9,40.0,0
10380,2019-11-23 23:06:01.598,19.9,40.0,0
10381,2019-11-23 23:06:11.843,19.9,40.0,0
10382,2019-11-23 23:06:22.089,20.0,40.0,0
10383,2019-11-23 23:06:32.351,20.0,40.0,0
10384,2019-11-23 23:06:42.596,19.9,40.0,0
10385,2019-11-23 23:06:52.858,19.9,40.0,0
10386,2019-11-23 23:07:03.104,19.9,40.0,0
10387,2019-11-23 23:07:13.365,19.9,40.0,0
10388,2019-11-23 23:07:23.611,20.0,40.0,0
10389,2019-11-23 23:07:33.856,19.9,40.1,0
10390,2019-11-23 23:07:44.118,20.0,40.1,0
10391,2019-11-23 23:07:54.363,19.9,40.1,0
10392,2019-11-23 23:08:04.626,19.9,40.1,0
10393,2019-11-23 23:08:14.872,19.9,40.0,0
10394,2019-11-23 23:08:25.134,19.9,40.1,0
10395,2019-11-23 23:08:35.379,19.9,40.1,0
10396,2019-11-23 23:08:45.625,19.9,40.2,0
10397,2019-11-23 23:08:55.887,19.9,40.1,0
10398,2019-11-23 23:09:06.132,19.9,40.1,0
10399,2019-11-23 23:09:16.394,19.9,40.2,0
10400,2019-11-23 23:09:26.640,19.9,40.2,0
10401,2019-11-23 23:09:36.885,19.9,40.2,0
10402,2019-11-23 23:09:47.147,19.9,40.2,0
10403,2019-11-23 23:09:57.392,19.9,40.2,0
10404,2019-11-23 23:10:07.653,19.9,40.3,0
10405,2019-11-23 23:10:17.899,19.9,40.3,0
10406,2019-11-23 23:10:28.159,19.9,40.3,0
10407,2019-11-23 23:10:38.407,19.9,40.2,0
10408,2019-11-23 23:10:48.654,19.9,40.2,0
10409,2019-11-23 23:10:58.915,19.9,40.2,0
10410,2019-11-23 23:11:09.161,19.9,40.2,0
10411,2019-11-23 23:11:19.423,19.9,40.2,0
10412,2019-11-23 23:11:29.668,19.9,40.2,0
10413,2019-11-23 23:11:39.930,19.9,40.1,0
10414,2019-11-23 23:11:50.176,19.9,40.2,0
10415,2019-11-23 23:12:00.421,19.9,40.1,0
10416,2019-11-23 23:12:10.683,19.9,40.2,0
10417,2019-11-23 23:12:20.929,19.9,40.2,0
10418,2019-11-23 23:12:31.190,19.9,40.2,0
10419,2019-11-23 23:12:41.436,19.9,40.1,0
10420,2019-11-23 23:12:51.698,19.9,40.1,0
10421,2019-11-23 23:13:01.943,19.9,40.1,0
10422,2019-11-23 23:13:12.189,19.9,40.1,0
10423,2019-11-23 23:13:22.451,19.9,40.1,0
10424,2019-11-23 23:13:32.696,19.9,40.1,0
10425,2019-11-23 23:13:42.958,19.9,40.1,0
10426,2019-11-23 23:13:53.204,19.9,40.1,0
10427,2019-11-23 23:14:03.465,19.9,40.1,0
10428,2019-11-23 23:14:13.711,19.9,40.1,0
10429,2019-11-23 23:14:23.956,19.9,40.1,0
10430,2019-11-23 23:14:34.217,19.9,40.1,0
10431,2019-11-23 23:14:44.464,19.9,40.2,0
10432,2019-11-23 23:14:54.723,19.9,40.2,0
10433,2019-11-23 23:15:04.971,19.9,40.2,0
10434,2019-11-23 23:15:15.233,19.9,40.2,0
10435,2019-11-23 23:15:25.478,19.9,40.2,0
10436,2019-11-23 23:15:35.724,19.9,40.2,0
10437,2019-11-23 23:15:45.986,19.9,40.1,0
10438,2019-11-23 23:15:56.232,19.9,40.1,0
10439,2019-11-23 23:16:06.494,19.9,40.1,0
10440,2019-11-23 23:16:16.740,19.9,40.1,0
10441,2019-11-23 23:16:27.001,19.9,40.1,0
10442,2019-11-23 23:16:37.247,19.9,40.1,0
10443,2019-11-23 23:16:47.493,19.9,40.1,0
10444,2019-11-23 23:16:57.754,19.9,40.1,0
10445,2019-11-23 23:17:08.000,19.9,40.1,0
10446,2019-11-23 23:17:18.262,19.9,40.1,0
10447,2019-11-23 23:17:28.507,19.9,40.1,0
10448,2019-11-23 23:17:38.769,19.9,40.1,0
10449,2019-11-23 23:17:49.015,19.9,40.1,0
10450,2019-11-23 23:17:59.260,19.9,40.2,0
10451,2019-11-23 23:18:09.522,19.9,40.2,0
10452,2019-11-23 23:18:19.767,19.9,40.2,0
10453,2019-11-23 23:18:30.028,19.9,40.1,0
10454,2019-11-23 23:18:40.276,19.9,40.1,0
10455,2019-11-23 23:18:50.537,19.9,40.1,0
10456,2019-11-23 23:19:00.783,19.9,40.1,0
10457,2019-11-23 23:19:11.029,19.9,40.1,0
10458,2019-11-23 23:19:21.290,19.9,40.1,0
10459,2019-11-23 23:19:31.536,19.9,40.1,0
10460,2019-11-23 23:19:41.798,19.9,40.1,0
10461,2019-11-23 23:19:52.042,19.9,40.1,0
10462,2019-11-23 23:20:02.304,19.9,40.1,0
10463,2019-11-23 23:20:12.550,19.9,40.1,0
10464,2019-11-23 23:20:22.795,19.9,40.2,0
10465,2019-11-23 23:20:33.057,19.9,40.1,0
10466,2019-11-23 23:20:43.302,19.9,40.2,0
10467,2019-11-23 23:20:53.565,19.9,40.1,0
10468,2019-11-23 23:21:03.811,19.9,40.1,0
10469,2019-11-23 23:21:14.072,19.9,40.2,0
10470,2019-11-23 23:21:24.319,19.9,40.2,0
10471,2019-11-23 23:21:34.565,19.9,40.2,0
10472,2019-11-23 23:21:44.826,19.9,40.1,0
10473,2019-11-23 23:21:55.072,19.9,40.2,0
10474,2019-11-23 23:22:05.334,19.9,40.2,0
10475,2019-11-23 23:22:15.579,19.9,40.2,0
10476,2019-11-23 23:22:25.841,19.9,40.2,0
10477,2019-11-23 23:22:36.087,19.9,40.2,0
10478,2019-11-23 23:22:46.332,19.9,40.2,0
10479,2019-11-23 23:22:56.593,19.9,40.2,0
10480,2019-11-23 23:23:06.839,19.9,40.2,0
10481,2019-11-23 23:23:17.100,19.9,40.2,0
10482,2019-11-23 23:23:27.346,19.9,40.2,0
10483,2019-11-23 23:23:37.607,19.9,40.2,0
10484,2019-11-23 23:23:47.853,19.9,40.2,0
10485,2019-11-23 23:23:58.100,19.9,40.2,0
10486,2019-11-23 23:24:08.363,19.9,40.2,0
10487,2019-11-23 23:24:18.608,19.9,40.2,0
10488,2019-11-23 23:24:28.870,19.9,40.2,0
10489,2019-11-23 23:24:39.116,19.9,40.2,0
10490,2019-11-23 23:24:49.377,19.9,40.2,0
10491,2019-11-23 23:24:59.623,19.9,40.2,0
10492,2019-11-23 23:25:09.868,19.9,40.2,0
10493,2019-11-23 23:25:20.130,19.9,40.2,0
10494,2019-11-23 23:25:30.376,19.9,40.2,0
10495,2019-11-23 23:25:40.638,19.9,40.1,0
10496,2019-11-23 23:25:50.883,19.9,40.2,0
10497,2019-11-23 23:26:01.145,19.9,40.2,0
10498,2019-11-23 23:26:11.391,19.9,40.2,0
10499,2019-11-23 23:26:21.636,19.9,40.2,0
10500,2019-11-23 23:26:31.898,19.9,40.2,0
10501,2019-11-23 23:26:42.144,19.9,40.2,0
10502,2019-11-23 23:26:52.405,19.9,40.2,0
10503,2019-11-23 23:27:02.651,19.9,40.2,0
10504,2019-11-23 23:27:12.913,19.9,40.2,0
10505,2019-11-23 23:27:23.158,19.9,40.2,0
10506,2019-11-23 23:27:33.404,19.9,40.2,0
10507,2019-11-23 23:27:43.665,19.9,40.2,0
10508,2019-11-23 23:27:53.910,19.9,40.1,0
10509,2019-11-23 23:28:04.173,19.9,40.1,0
10510,2019-11-23 23:28:14.417,19.9,40.2,0
10511,2019-11-23 23:28:24.679,19.9,40.2,0
10512,2019-11-23 23:28:34.926,19.9,40.2,0
10513,2019-11-23 23:28:45.172,19.9,40.2,0
10514,2019-11-23 23:28:55.434,19.9,40.2,0
10515,2019-11-23 23:29:05.680,19.9,40.2,0
10516,2019-11-23 23:29:15.941,19.9,40.2,0
10517,2019-11-23 23:29:26.187,19.9,40.2,0
10518,2019-11-23 23:29:36.449,19.9,40.2,0
10519,2019-11-23 23:29:46.694,19.9,40.2,0
10520,2019-11-23 23:29:56.939,19.9,40.2,0
10521,2019-11-23 23:30:07.201,19.9,40.2,0
10522,2019-11-23 23:30:17.446,19.9,40.2,0
10523,2019-11-23 23:30:27.708,19.9,40.2,0
10524,2019-11-23 23:30:37.953,19.9,40.2,0
10525,2019-11-23 23:30:48.215,19.9,40.2,0
10526,2019-11-23 23:30:58.462,19.9,40.2,0
10527,2019-11-23 23:31:08.707,19.9,40.2,0
10528,2019-11-23 23:31:18.968,19.9,40.2,0
10529,2019-11-23 23:31:29.215,19.9,40.2,0
10530,2019-11-23 23:31:39.475,19.9,40.2,0
10531,2019-11-23 23:31:49.722,19.9,40.2,0
10532,2019-11-23 23:31:59.969,19.9,40.2,0
10533,2019-11-23 23:32:10.230,19.9,40.2,0
10534,2019-11-23 23:32:20.476,19.9,40.2,0
10535,2019-11-23 23:32:30.738,19.9,40.2,0
10536,2019-11-23 23:32:40.983,19.9,40.2,0
10537,2019-11-23 23:32:51.245,19.9,40.2,0
10538,2019-11-23 23:33:01.491,19.9,40.2,0
10539,2019-11-23 23:33:11.736,19.9,40.2,0
10540,2019-11-23 23:33:21.998,19.9,40.2,0
10541,2019-11-23 23:33:32.244,19.9,40.2,0
10542,2019-11-23 23:33:42.505,19.9,40.2,0
10543,2019-11-23 23:33:52.751,19.9,40.2,0
10544,2019-11-23 23:34:03.013,19.9,40.2,0
10545,2019-11-23 23:34:13.258,19.9,40.2,0
10546,2019-11-23 23:34:23.504,19.9,40.2,0
10547,2019-11-23 23:34:33.765,19.9,40.2,0
10548,2019-11-23 23:34:44.010,19.9,40.2,0
10549,2019-11-23 23:34:54.272,19.9,40.2,0
10550,2019-11-23 23:35:04.517,19.9,40.2,0
10551,2019-11-23 23:35:14.780,19.9,40.2,0
10552,2019-11-23 23:35:25.026,19.9,40.2,0
10553,2019-11-23 23:35:35.271,19.9,40.2,0
10554,2019-11-23 23:35:45.533,19.9,40.3,0
10555,2019-11-23 23:35:55.780,19.9,40.2,0
10556,2019-11-23 23:36:06.041,19.9,40.2,0
10557,2019-11-23 23:36:16.287,19.9,40.2,0
10558,2019-11-23 23:36:26.549,19.9,40.2,0
10559,2019-11-23 23:36:36.794,19.9,40.2,0
10560,2019-11-23 23:36:47.040,19.9,40.2,0
10561,2019-11-23 23:36:57.302,19.9,40.2,0
10562,2019-11-23 23:37:07.546,19.9,40.2,0
10563,2019-11-23 23:37:17.810,19.9,40.2,0
10564,2019-11-23 23:37:28.056,19.9,40.2,0
10565,2019-11-23 23:37:38.317,19.9,40.2,0
10566,2019-11-23 23:37:48.563,19.9,40.2,0
10567,2019-11-23 23:37:58.809,19.9,40.2,0
10568,2019-11-23 23:38:09.070,19.9,40.2,0
10569,2019-11-23 23:38:19.316,19.9,40.2,0
10570,2019-11-23 23:38:29.577,19.9,40.2,0
10571,2019-11-23 23:38:39.823,19.9,40.2,0
10572,2019-11-23 23:38:50.085,19.9,40.2,0
10573,2019-11-23 23:39:00.330,19.9,40.2,0
10574,2019-11-23 23:39:10.576,19.9,40.2,0
10575,2019-11-23 23:39:20.837,19.9,40.2,0
10576,2019-11-23 23:39:31.084,19.9,40.2,0
10577,2019-11-23 23:39:41.346,19.9,40.2,0
10578,2019-11-23 23:39:51.591,19.9,40.2,0
10579,2019-11-23 23:40:01.851,19.9,40.2,0
10580,2019-11-23 23:40:12.098,19.9,40.2,0
10581,2019-11-23 23:40:22.344,19.9,40.2,0
10582,2019-11-23 23:40:32.605,19.9,40.2,0
10583,2019-11-23 23:40:42.851,19.9,40.2,0
10584,2019-11-23 23:40:53.114,19.9,40.2,0
10585,2019-11-23 23:41:03.359,19.9,40.2,0
10586,2019-11-23 23:41:13.621,19.9,40.2,0
10587,2019-11-23 23:41:23.867,19.9,40.2,0
10588,2019-11-23 23:41:34.112,19.9,40.2,0
10589,2019-11-23 23:41:44.374,19.9,40.2,0
10590,2019-11-23 23:41:54.619,19.9,40.2,0
10591,2019-11-23 23:42:04.880,19.9,40.2,0
10592,2019-11-23 23:42:15.127,19.9,40.2,0
10593,2019-11-23 23:42:25.389,19.9,40.2,0
10594,2019-11-23 23:42:35.635,19.9,40.2,0
10595,2019-11-23 23:42:45.881,19.9,40.3,0
10596,2019-11-23 23:42:56.142,19.9,40.2,0
10597,2019-11-23 23:43:06.388,19.9,40.2,0
10598,2019-11-23 23:43:16.650,19.9,40.2,0
10599,2019-11-23 23:43:26.895,19.9,40.2,0
10600,2019-11-23 23:43:37.141,19.9,40.2,0
10601,2019-11-23 23:43:47.403,19.9,40.2,0
10602,2019-11-23 23:43:57.648,19.9,40.3,0
10603,2019-11-23 23:44:07.910,19.9,40.3,0
10604,2019-11-23 23:44:18.156,19.9,40.3,0
10605,2019-11-23 23:44:28.417,19.9,40.3,0
10606,2019-11-23 23:44:38.663,19.9,40.2,0
10607,2019-11-23 23:44:48.924,19.9,40.3,0
10608,2019-11-23 23:44:59.170,19.9,40.3,0
10609,2019-11-23 23:45:09.416,19.9,40.2,0
10610,2019-11-23 23:45:19.677,19.9,40.3,0
10611,2019-11-23 23:45:29.923,19.9,40.3,0
10612,2019-11-23 23:45:40.185,19.9,40.3,0
10613,2019-11-23 23:45:50.431,19.9,40.3,0
10614,2019-11-23 23:46:00.693,19.9,40.3,0
10615,2019-11-23 23:46:10.939,19.9,40.2,0
10616,2019-11-23 23:46:21.184,19.9,40.2,0
10617,2019-11-23 23:46:31.446,19.9,40.2,0
10618,2019-11-23 23:46:41.692,19.9,40.2,0
10619,2019-11-23 23:46:51.952,19.9,40.3,0
10620,2019-11-23 23:47:02.198,19.9,40.3,0
10621,2019-11-23 23:47:12.462,19.9,40.3,0
10622,2019-11-23 23:47:22.705,19.9,40.3,0
10623,2019-11-23 23:47:32.953,19.9,40.3,0
10624,2019-11-23 23:47:43.215,19.9,40.3,0
10625,2019-11-23 23:47:53.460,19.9,40.3,0
10626,2019-11-23 23:48:03.722,19.9,40.3,0
10627,2019-11-23 23:48:13.968,19.9,40.3,0
10628,2019-11-23 23:48:24.229,19.9,40.3,0
10629,2019-11-23 23:48:34.475,19.9,40.3,0
10630,2019-11-23 23:48:44.721,19.9,40.3,0
10631,2019-11-23 23:48:54.982,19.9,40.3,0
10632,2019-11-23 23:49:05.228,19.9,40.3,0
10633,2019-11-23 23:49:15.490,19.9,40.3,0
10634,2019-11-23 23:49:25.735,19.9,40.3,0
10635,2019-11-23 23:49:35.997,19.9,40.3,0
10636,2019-11-23 23:49:46.242,19.9,40.3,0
10637,2019-11-23 23:49:56.487,19.9,40.3,0
10638,2019-11-23 23:50:06.749,19.9,40.3,0
10639,2019-11-23 23:50:16.994,19.9,40.3,0
10640,2019-11-23 23:50:27.256,19.9,40.3,0
10641,2019-11-23 23:50:37.502,19.9,40.3,0
10642,2019-11-23 23:50:47.763,19.9,40.3,0
10643,2019-11-23 23:50:58.010,19.9,40.3,0
10644,2019-11-23 23:51:08.272,19.8,40.2,0
10645,2019-11-23 23:51:18.517,19.9,40.3,0
10646,2019-11-23 23:51:28.763,19.9,40.3,0
10647,2019-11-23 23:51:39.025,19.9,40.3,0
10648,2019-11-23 23:51:49.270,19.9,40.3,0
10649,2019-11-23 23:51:59.531,19.9,40.3,0
10650,2019-11-23 23:52:09.776,19.9,40.3,0
10651,2019-11-23 23:52:20.039,19.9,40.3,0
10652,2019-11-23 23:52:30.285,19.9,40.3,0
10653,2019-11-23 23:52:40.531,19.9,40.3,0
10654,2019-11-23 23:52:50.792,19.9,40.3,0
10655,2019-11-23 23:53:01.038,19.9,40.3,0
10656,2019-11-23 23:53:11.299,19.9,40.3,0
10657,2019-11-23 23:53:21.545,19.9,40.3,0
10658,2019-11-23 23:53:31.807,19.9,40.3,0
10659,2019-11-23 23:53:42.052,19.9,40.3,0
10660,2019-11-23 23:53:52.299,19.9,40.3,0
10661,2019-11-23 23:54:02.561,19.9,40.3,0
10662,2019-11-23 23:54:12.806,19.9,40.3,0
10663,2019-11-23 23:54:23.068,19.9,40.3,0
10664,2019-11-23 23:54:33.314,19.9,40.3,0
10665,2019-11-23 23:54:43.575,19.9,40.3,0
10666,2019-11-23 23:54:53.821,19.8,40.2,0
10667,2019-11-23 23:55:04.067,19.9,40.3,0
10668,2019-11-23 23:55:14.327,19.9,40.3,0
10669,2019-11-23 23:55:24.575,19.9,40.3,0
