date,temperature,humidity,luminosity
2018-11-27 18:23:17.443,21.8,32.0,46
2018-11-27 18:23:15.165,21.8,32.0,48
2018-11-27 18:23:12.888,21.8,32.1,50
2018-11-27 18:23:10.615,21.8,32.1,53
2018-11-27 18:23:08.337,21.8,32.2,51
2018-11-27 18:23:06.064,21.9,32.4,52
2018-11-27 18:23:03.787,21.8,32.5,51
2018-11-27 18:23:01.509,21.8,32.6,51
2018-11-27 18:22:59.236,21.9,32.8,51
2018-11-27 18:22:56.959,21.8,32.8,51
2018-11-27 18:22:54.686,21.8,33.0,51
2018-11-27 18:22:52.408,21.8,33.1,51
2018-11-27 18:22:50.131,21.8,33.2,51
2018-11-27 18:22:47.858,21.8,33.3,51
2018-11-27 18:22:45.581,21.8,33.3,51
2018-11-27 18:22:43.303,21.8,33.1,51
2018-11-27 18:22:41.030,21.8,32.8,51
2018-11-27 18:22:38.753,21.8,32.6,51
2018-11-27 18:22:36.481,21.8,32.4,47
2018-11-27 18:22:34.203,21.8,32.0,46
2018-11-27 18:22:31.925,21.8,31.5,46
2018-11-27 18:22:29.652,21.8,31.5,46
2018-11-27 18:22:27.375,21.8,31.6,49
2018-11-27 18:22:25.097,21.8,31.6,51
2018-11-27 18:22:22.824,21.8,31.7,50
2018-11-27 18:22:20.547,21.8,31.7,47
2018-11-27 18:22:18.270,21.8,31.9,47
2018-11-27 18:22:15.996,21.8,31.9,47
2018-11-27 18:22:13.719,21.8,32.0,47
2018-11-27 18:22:11.442,21.8,32.0,47
2018-11-27 18:22:09.169,21.8,32.1,47
2018-11-27 18:22:06.891,21.8,32.2,47
2018-11-27 18:22:04.618,21.8,32.2,50
2018-11-27 18:22:02.341,21.8,32.2,50
2018-11-27 18:22:00.064,21.8,32.2,50
2018-11-27 18:21:57.790,21.8,32.2,50
2018-11-27 18:21:55.513,21.8,32.2,50
2018-11-27 18:21:53.239,21.8,32.2,50
2018-11-27 18:21:50.962,21.8,32.1,50
2018-11-27 18:21:48.684,21.8,32.1,50
2018-11-27 18:21:46.411,21.8,32.2,46
2018-11-27 18:21:44.134,21.8,32.3,45
2018-11-27 18:21:41.857,21.8,32.3,44
2018-11-27 18:21:39.583,21.8,32.3,47
2018-11-27 18:21:37.306,21.8,32.2,46
2018-11-27 18:21:35.028,21.8,32.1,46
2018-11-27 18:21:32.755,21.8,31.9,48
2018-11-27 18:21:30.478,21.8,31.9,48
2018-11-27 18:21:28.204,21.8,31.9,44
2018-11-27 18:21:25.927,21.8,31.9,52
2018-11-27 18:21:23.650,21.8,31.9,48
2018-11-27 18:21:21.376,21.8,31.9,48
2018-11-27 18:21:19.099,21.8,31.8,48
2018-11-27 18:21:16.822,21.8,31.7,48
2018-11-27 18:21:14.549,21.8,31.5,50
2018-11-27 18:21:12.271,21.8,31.4,49
2018-11-27 18:21:09.993,21.8,31.4,49
2018-11-27 18:21:07.720,21.8,31.5,49
2018-11-27 18:21:05.443,21.8,31.5,49
2018-11-27 18:21:03.165,21.8,31.5,49
2018-11-27 18:21:00.892,21.8,31.5,49
2018-11-27 18:20:58.615,21.8,31.6,49
2018-11-27 18:20:56.338,21.8,31.6,49
2018-11-27 18:20:54.065,21.8,31.6,50
2018-11-27 18:20:51.787,21.8,31.6,50
2018-11-27 18:20:49.510,21.8,31.5,50
2018-11-27 18:20:47.237,21.8,31.5,50
2018-11-27 18:20:44.959,21.8,31.5,50
2018-11-27 18:20:42.686,21.8,31.5,50
2018-11-27 18:20:40.409,21.8,31.5,51
2018-11-27 18:20:38.132,21.8,31.5,51
2018-11-27 18:20:35.858,21.8,31.5,51
2018-11-27 18:20:33.580,21.8,31.5,51
2018-11-27 18:20:31.303,21.8,31.5,50
2018-11-27 18:20:29.030,21.8,31.6,50
2018-11-27 18:20:26.752,21.8,31.6,48
2018-11-27 18:20:24.475,21.8,31.6,49
2018-11-27 18:20:22.202,21.8,31.7,49
2018-11-27 18:20:19.925,21.8,31.7,50
2018-11-27 18:20:17.647,21.8,31.7,50
2018-11-27 18:20:15.374,21.8,31.8,49
2018-11-27 18:20:13.097,21.8,31.8,49
2018-11-27 18:20:10.824,21.8,31.8,51
2018-11-27 18:20:08.546,21.8,31.8,51
2018-11-27 18:20:06.269,21.8,31.8,51
2018-11-27 18:20:03.996,21.8,31.8,51
2018-11-27 18:20:01.719,21.8,31.9,52
2018-11-27 18:19:59.441,21.8,32.0,51
2018-11-27 18:19:57.168,21.8,32.0,52
2018-11-27 18:19:54.891,21.8,32.0,47
2018-11-27 18:19:52.613,21.8,32.1,47
2018-11-27 18:19:50.339,21.8,32.1,47
2018-11-27 18:19:48.062,21.8,32.1,47
2018-11-27 18:19:45.789,21.8,32.2,47
2018-11-27 18:19:43.512,21.8,32.2,47
2018-11-27 18:19:41.234,21.8,32.3,46
2018-11-27 18:19:38.961,21.8,32.4,46
2018-11-27 18:19:36.684,21.8,32.5,46
2018-11-27 18:19:34.408,21.8,32.6,46
2018-11-27 18:19:32.134,21.8,32.6,47
2018-11-27 18:19:29.857,21.8,32.6,47
2018-11-27 18:19:27.584,21.8,32.5,47
2018-11-27 18:19:25.307,21.8,32.4,49
2018-11-27 18:19:23.029,21.8,32.2,50
2018-11-27 18:19:20.757,21.8,32.2,51
2018-11-27 18:19:18.479,21.8,32.2,49
2018-11-27 18:19:16.202,21.8,32.3,48
2018-11-27 18:19:13.928,21.8,32.4,47
2018-11-27 18:19:11.650,21.8,32.4,47
2018-11-27 18:19:09.377,21.8,32.4,47
2018-11-27 18:19:07.100,21.8,32.5,50
2018-11-27 18:19:04.822,21.8,32.5,50
2018-11-27 18:19:02.549,21.8,32.6,50
2018-11-27 18:19:00.272,21.8,32.6,50
2018-11-27 18:18:57.999,21.8,32.6,53
2018-11-27 18:18:55.721,21.8,32.5,51
2018-11-27 18:18:53.444,21.8,32.5,49
2018-11-27 18:18:51.171,21.8,32.4,51
2018-11-27 18:18:48.894,21.8,32.2,50
2018-11-27 18:18:46.616,21.8,32.0,51
2018-11-27 18:18:44.343,21.8,31.9,52
2018-11-27 18:18:42.066,21.8,31.8,48
2018-11-27 18:18:39.793,21.8,31.7,46
2018-11-27 18:18:37.515,21.8,31.7,47
2018-11-27 18:18:35.238,21.8,31.7,48
2018-11-27 18:18:32.964,21.8,31.8,51
2018-11-27 18:18:30.687,21.8,31.8,48
2018-11-27 18:18:28.408,21.8,31.8,48
2018-11-27 18:18:26.135,21.8,31.9,48
2018-11-27 18:18:23.858,21.8,31.9,47
2018-11-27 18:18:21.581,21.8,31.9,47
2018-11-27 18:18:19.307,21.8,32.0,47
2018-11-27 18:18:17.030,21.8,32.1,47
2018-11-27 18:18:14.753,21.8,32.2,47
